account_id,signup_date,utm_source,utm_campaign,ref,account_type,_sig_parsed
acc_07317275f58a,2025-07-30,google,Campaign_A,,normal,2025-07-30
acc_5f0139331332,2025-07-09,,Campaign_B,,normal,2025-07-09
acc_085d76a2753d,2025-06-16,google,,hardin-hughes.com,normal,2025-06-16
acc_9ed181c11898,2025-07-15,email,Campaign_E,,agency,2025-07-15
acc_1b13f085857c,2025-07-12,google,Campaign_A,davis-gregory.com,agency,2025-07-12
acc_a60ec779b6c5,2025-06-11,google,Campaign_C,cummings-douglas.org,normal,2025-06-11
acc_d0228334461b,2025-07-24,google,Campaign_C,,agency,2025-07-24
acc_6919fa13d4ed,2025-06-08,,Campaign_C,collins-douglas.biz,normal,2025-06-08
acc_1505c072097c,2025-07-28,organic,Campaign_D,,normal,2025-07-28
acc_48c70ed3ab3a,2025-07-12,facebook,,bennett.net,NORMAL,2025-07-12
acc_0ff0ddae3817,2025-07-09,google,Campaign_D,lucas.net,normal,2025-07-09
acc_155dd244d984,2025-06-30,organic,Campaign_B,,normal,2025-06-30
acc_56a31cf395a1,2025-07-24,organic,Campaign_D,,normal,2025-07-24
acc_48d2000f861d,2025-06-18,organic,Campaign_F,,normal,2025-06-18
acc_46623118cd54,2025-07-22,referral,,,normal,2025-07-22
acc_2ac5cc428007,2025-07-18,google,Campaign_F,rogers.biz,normal,2025-07-18
acc_92a4663e167c,2025-07-31,email,Campaign_B,,normal,2025-07-31
acc_74dd78cc7b74,2025-07-17,referral,Campaign_A,,normal,2025-07-17
acc_c80c3673cbec,2025-07-21,organic,Campaign_D,,normal,2025-07-21
acc_bca5e6a85e8b,2025-07-01,facebook,Campaign_E,,agency,2025-07-01
acc_282645b6af86,2025-06-27,referral,Campaign_F,,normal,2025-06-27
acc_f6b0ce9de83f,2025-06-21,,Campaign_C,,normal,2025-06-21
acc_c46368691081,2025-06-09,referral,Campaign_C,,normal,2025-06-09
acc_7bbba50e592d,2025-07-28,organic,,barnes.org,normal,2025-07-28
acc_7e2d25cb8a51,2025-06-07,direct,,salas.info,normal,2025-06-07
acc_d94b2b01f797,2025-06-28,email,Campaign_B,,agency,2025-06-28
acc_dde1d9541b43,2025/06/15,facebook,Campaign_A,,normal,2025-06-15
acc_307b633c5ea6,2025-07-27,email,Campaign_C,,normal,2025-07-27
acc_61ed1433f11d,2025-06-29,direct,Campaign_B,,normal,2025-06-29
acc_41508b35ee46,2025-07-04,organic,Campaign_E,,normal,2025-07-04
acc_b6c0c0896585,2025-07-02,facebook,Campaign_E,,normal,2025-07-02
acc_e2844ab59ad2,2025-07-29,facebook,,,normal,2025-07-29
acc_31a7905d56a8,2025-07-31,google,Campaign_A,,normal,2025-07-31
acc_e9f24ff943f5,2025-06-04,google,Campaign_E,,normal,2025-06-04
acc_4eda17cdabfd,2025-07-27,,Campaign_A,bullock.com,agency,2025-07-27
acc_b674f67cc509,2025-06-24,organic,Campaign_C,,agency,2025-06-24
acc_a42e2780ddd1,2025-07-22,facebook,Campaign_D,,normal,2025-07-22
acc_3a95ec68826d,2025-07-14,direct,,,agency,2025-07-14
acc_919a51c7cede,2025-07-29,direct,Campaign_C,,normal,2025-07-29
acc_73644b42a4dd,2025-07-07,email,Campaign_F,,normal,2025-07-07
acc_87eafaa11fe4,2025-06-16,direct,Campaign_D,,agency,2025-06-16
acc_93964f267a80,2025-06-11,referral,Campaign_E,,normal,2025-06-11
acc_9fd723f3ca10,2025-06-15,referral,Campaign_C,ashley.net,normal,2025-06-15
acc_ddd3000b8857,2025-06-08,direct,,,agency,2025-06-08
acc_88d59af51be5,2025-07-11,organic,Campaign_D,,agency,2025-07-11
acc_11b4882ded4b,2025/06/22,referral,Campaign_D,,normal,2025-06-22
acc_fc58de03f345,2025-06-23,email,Campaign_B,,normal,2025-06-23
acc_70a5e8d43861,2025-07-17,direct,Campaign_D,,normal,2025-07-17
acc_f5d887126421,2025-06-07,,Campaign_D,mendoza.info,normal,2025-06-07
acc_5c4a8544a9ff,2025-07-02,google,Campaign_A,,normal,2025-07-02
acc_612abd0db507,2025-07-08,facebook,Campaign_A,stewart.net,normal,2025-07-08
acc_d3e31f2601e4,2025-07-29,email,Campaign_B,,normal,2025-07-29
acc_c7c3aab7a406,2025-07-18,referral,Campaign_E,mullins.com,normal,2025-07-18
acc_b8e3c1375e30,2025-06-19,email,Campaign_D,atkins-williams.com,normal,2025-06-19
acc_13465d34d7d4,2025-06-08,organic,Campaign_D,,agency,2025-06-08
acc_309c5c0aeaf1,2025-06-28,google,Campaign_A,,normal,2025-06-28
acc_ecc980ef959a,2025-06-17,facebook,Campaign_D,,agency,2025-06-17
acc_482a4abbfb7f,2025-07-18,referral,Campaign_E,owen-acosta.com,normal,2025-07-18
acc_af69b9f97b77,2025-07-30,direct,Campaign_F,,normal,2025-07-30
acc_fe437a723aa4,2025-07-20,direct,Campaign_F,morris-miller.com,normal,2025-07-20
acc_da99fbb47dac,2025-06-13,organic,Campaign_F,griffin-robbins.com,Normal,2025-06-13
acc_69f3e632553b,2025-06-09,facebook,Campaign_B,,normal,2025-06-09
acc_12c1e6c34507,2025-07-30,email,Campaign_D,,normal,2025-07-30
acc_f527216e5ab4,2025-06-12,referral,Campaign_C,,normal,2025-06-12
acc_b1b85ffa14b4,2025-06-24,organic,Campaign_E,owen.com,agency,2025-06-24
acc_1d4d464de377,2025-06-16,email,Campaign_D,,agency,2025-06-16
acc_fd0c2235e06c,2025-07-05,email,Campaign_F,diaz.org,normal,2025-07-05
acc_a60ca464a7a0,2025-07-03,google,Campaign_A,,normal,2025-07-03
acc_ee03f2f40cd6,2025-07-26,email,Campaign_A,hines-berry.net,normal,2025-07-26
acc_ba98cc57f6f4,2025-07-18,email,Campaign_C,,normal,2025-07-18
acc_e1c63d1b3592,2025-06-15,organic,Campaign_C,,normal,2025-06-15
acc_cdbe881e471b,2025-07-19,email,Campaign_E,,normal,2025-07-19
acc_2e884e48e0af,2025-07-19,direct,Campaing_E,,normal,2025-07-19
acc_e8288ae15d3e,2025-06-19,email,Campaign_D,martinez.info,normal,2025-06-19
acc_5728104e8404,2025-07-06,facebook,Campaign_A,roach.com,normal,2025-07-06
acc_f2f6d650d9df,2025-06-23,facebook,Campaign_D,,agency,2025-06-23
acc_42df39970a8f,2025-07-22,referral,Campaign_E,,normal,2025-07-22
acc_97e8c44a61fe,2025-06-07,facebook,Campaign_C,,normal,2025-06-07
acc_a3ade7b3992a,2025-06-21,direct,Campaign_D,,normal,2025-06-21
acc_7a2db1eb5a14,2025-06-01,organic,Campaign_A,spencer-wood.net,normal,2025-06-01
acc_844f947597c5,2025-06-30,direct,Campaign_B,,agency,2025-06-30
acc_6509443d74a0,2025-07-05,facebook,Campaign_F,,normal,2025-07-05
acc_788b13fad58c,2025-07-20,referral,Campaign_A,,normal,2025-07-20
acc_8c815da36db4,2025-07-28,referral,Campaign_B,,normal,2025-07-28
acc_b372d2535148,2025-07-22,referral,Campaign_E,,normal,2025-07-22
acc_468d735d0bed,2025-07-17,direct,Campaign_A,,normal,2025-07-17
acc_920cea44e869,2025-07-21,organic,,,normal,2025-07-21
acc_1af423a10343,2025-06-18,email,Campaign_C,,normal,2025-06-18
acc_7cc2e556438d,2025-06-25,facebook,Campaign_C,,normal,2025-06-25
acc_788fffb17d51,2025-06-11,facebook,Campaign_D,,normal,2025-06-11
acc_116efd006cc9,2025-07-22,organic,Campaign_C,,AGENCY,2025-07-22
acc_c1dce8e59766,2025-07-08,facebook,Campaign_C,,agency,2025-07-08
acc_f537a8d6fc9f,2025-07-07,,Campaign_E,,normal,2025-07-07
acc_be06e8c65286,2025-06-11,facebook,Campaign_D,,normal,2025-06-11
acc_97006df013e6,2025-06-22,direct,Campaign_A,,normal,2025-06-22
acc_4b174d01150a,2025-07-23,facebook,Campaign_A,curtis-wang.biz,normal,2025-07-23
acc_fcea13a5a42b,2025-07-13,facebook,Campain_C,,normal,2025-07-13
acc_89bfb17b29a2,2025-07-15,referral,Campaign_F,,agency,2025-07-15
acc_bf465d868b9f,2025-07-07,google,Campaign_B,,normal,2025-07-07
acc_c262ba7fdf9f,2025-06-01,email,Campaign_A,,normal,2025-06-01
acc_d77c023055d1,2025-06-07,facebook,Campaign_D,,normal,2025-06-07
acc_fa1fe8225a72,2025-06-14,direct,Campaign_D,,agency,2025-06-14
acc_52f9034ce386,2025-06-26,email,Campaign_E,flores.com,agency,2025-06-26
acc_3eb3ecd6cf8e,2025-07-21,organic,,,normal,2025-07-21
acc_d6e627509775,2025-07-01,referral,Campaign_A,,normal,2025-07-01
acc_265d2195f271,2025-07-04,organic,Campaign_D,,normal,2025-07-04
acc_91e41b5b16ca,2025-07-22,referral,Campaign_A,,NORMAL,2025-07-22
acc_9e107b875d43,2025-06-11,google,Campaign_E,,normal,2025-06-11
acc_a6b65df9770a,2025-06-06,referral,Campaign_E,landry.info,normal,2025-06-06
acc_bb6c8d313115,2025-07-30,direct,Campaign_B,,normal,2025-07-30
acc_e614ad39612f,2025-06-17,referral,Campaign_D,,normal,2025-06-17
acc_13843b75fb3e,2025-06-30,email,Campaign_D,,normal,2025-06-30
acc_84c7e6cbe3e9,2025-06-15,organic,Campaign_C,,normal,2025-06-15
acc_5c4e7d7fb063,2025-06-22,google,Campaign_A,,normal,2025-06-22
acc_b0d18c14e027,2025-06-13,direct,Campaign_A,,agency,2025-06-13
acc_eed40b2742d8,2025-07-20,google,Campaign_A,,agency,2025-07-20
acc_c41f1c20b811,2025-06-24,referral,Campaign_F,,normal,2025-06-24
acc_919f692781bc,2025-06-26,facebook,Campaign_A,grant-diaz.com,normal,2025-06-26
acc_818bcdfe08f1,2025-07-20,facebook,Campaign_A,,normal,2025-07-20
acc_9f071b6a626c,2025-06-24,referral,Campaign_A,williams.com,normal,2025-06-24
acc_abc930e0598d,2025-06-27,email,Campaign_C,,agency,2025-06-27
acc_d8dbf7d1ad1a,2025/07/17,organic,Campaign_D,murphy.com,normal,2025-07-17
acc_d45926400783,2025-06-27,direct,Campaign_F,,normal,2025-06-27
acc_9ffeef9e16b8,2025-06-04,direct,Campaign_A,rogers.org,normal,2025-06-04
acc_c775673404d0,2025-06-24,referral,Campaign_E,,normal,2025-06-24
acc_582d4472d367,2025-07-12,email,Campaign_F,,normal,2025-07-12
acc_7d5341d0ad15,2025-07-10,organic,Campaign_F,wells.org,normal,2025-07-10
acc_cbf91f1a302b,2025-07-29,google,Campaign_B,perez.net,normal,2025-07-29
acc_a9237d7b054c,2025-07-20,organic,Campaign_C,griffith.com,normal,2025-07-20
acc_84380a237c40,2025-07-18,email,Campaign_A,armstrong.com,normal,2025-07-18
acc_3edbc094720b,2025-07-04,google,Campaign_D,,normal,2025-07-04
acc_4e826d6dae55,2025-06-09,facebook,Campaign_A,gutierrez.biz,agency,2025-06-09
acc_b6fc5acbdf18,2025-07-30,organic,Campaign_A,,normal,2025-07-30
acc_38410e130d71,2025-06-28,referral,Campaign_C,,normal,2025-06-28
acc_8594e51045a3,2025-06-10,,Campaign_C,,normal,2025-06-10
acc_af14a29a2cd5,2025-07-19,direct,Campaign_E,payne-lowe.com,normal,2025-07-19
acc_521f6e0b2f53,2025-06-28,direct,Campaign_E,,normal,2025-06-28
acc_d117a5a84231,2025-07-22,referral,Campaign_D,david.com,normal,2025-07-22
acc_b856369a0cf0,2025/06/19,google,Campaign_D,,normal,2025-06-19
acc_44c066f7808e,2025-06-07,organic,Campaign_E,,normal,2025-06-07
acc_295bde5f5241,2025-07-22,direct,Campaign_C,rhodes.com,agency,2025-07-22
acc_abd8b68adc9c,2025-06-05,referral,Campaign_A,roberts.com,normal,2025-06-05
acc_d62221b46640,2025-07-20,direct,Campaign_F,,normal,2025-07-20
acc_1743e7129546,2025-06-20,organic,Campaign_E,,normal,2025-06-20
acc_d3548140deb9,2025-06-04,email,Campaign_A,,normal,2025-06-04
acc_7b296be90009,2025-06-01,google,Campaign_D,sanchez.net,normal,2025-06-01
acc_2d2d77a18144,2025-06-22,email,Campaign_C,,normal,2025-06-22
acc_efdeddddebd7,2025-07-12,organic,Campaign_C,,normal,2025-07-12
acc_86a642eebe42,2025-06-29,referral,Campaign_D,,normal,2025-06-29
acc_9e167f3d6c84,2025-07-29,referral,Campaign_C,,normal,2025-07-29
acc_528bf65e54a9,2025-07-17,facebook,Campaign_D,,normal,2025-07-17
acc_26b3ef7d3c65,2025-06-13,referral,Campaign_E,,normal,2025-06-13
acc_9afe023e7b41,2025-06-03,facebook,Campaign_A,,normal,2025-06-03
acc_9da475d69f3c,2025-07-10,email,Campaign_A,,agency,2025-07-10
acc_a61ccd8011f1,2025-07-24,google,Campaign_D,smith.org,agency,2025-07-24
acc_ff7b943171d9,2025-07-10,organic,Campaign_E,,normal,2025-07-10
acc_8dc3b51bf389,2025-06-25,facebook,Campaign_D,,normal,2025-06-25
acc_23368aa59478,2025-07-07,organic,Campaign_E,rosales.com,normal,2025-07-07
acc_b1695c0d23c3,2025-07-05,referral,Campaign_C,,normal,2025-07-05
acc_48e0c36203bf,2025-07-17,organic,Campaign_D,stevens.com,normal,2025-07-17
acc_73f3b0886061,2025-06-26,google,Campaign_F,bradley-todd.com,normal,2025-06-26
acc_8e8776457260,2025-07-25,,Campaign_E,,normal,2025-07-25
acc_c9e69da5ba5f,2025-06-03,direct,Campaign_A,,agency,2025-06-03
acc_626b820a18fb,2025-07-29,facebook,Campaign_E,woods.com,normal,2025-07-29
acc_72d816abb611,2025-07-09,email,Campaign_E,,normal,2025-07-09
acc_d08b42235313,2025-06-27,google,Campaign_A,,normal,2025-06-27
acc_7bf6f978e923,2025-06-03,organic,Campaign_A,,normal,2025-06-03
acc_ecffe5d4fd26,2025/07/09,referral,Campaign_A,,normal,2025-07-09
acc_c252a10dad7f,2025-06-26,organic,Campaign_C,,normal,2025-06-26
acc_288e3dc5ad34,2025-06-13,referral,Campaign_E,mendez-robinson.com,normal,2025-06-13
acc_480f2eed069b,2025-07-13,direct,Campaign_B,,normal,2025-07-13
acc_0f6a88788688,2025-07-22,direct,Campaign_C,,normal,2025-07-22
acc_0a8da00e5c64,2025-07-18,google,Campaign_D,,normal,2025-07-18
acc_9bd9bd059b92,2025-07-01,google,Campaign_E,fox.com,normal,2025-07-01
acc_93f147309b42,2025-07-15,email,Campaign_C,,normal,2025-07-15
acc_506a215ca547,2025-06-18,google,Campaign_F,,agency,2025-06-18
acc_d53e5b10b213,2025-06-19,email,Campaign_F,bond-ramos.com,normal,2025-06-19
acc_5dda1775f99a,2025-06-13,referral,,aguilar.com,normal,2025-06-13
acc_f531795aa093,2025-06-02,organic,Campaign_C,anderson-perry.org,normal,2025-06-02
acc_7ec4dd428d20,2025-06-25,google,Campaign_F,,normal,2025-06-25
acc_d304210ea8cf,2025-07-14,referral,Campaign_D,,normal,2025-07-14
acc_2de5d56673cc,2025-06-09,facebook,Campaign_D,,normal,2025-06-09
acc_a2c700348379,2025-06-28,facebook,Campaign_D,,normal,2025-06-28
acc_20717f063868,2025-06-10,,Campaign_B,,normal,2025-06-10
acc_3e5af3927a04,2025-07-18,organic,,good.biz,normal,2025-07-18
acc_945dea4d3821,2025-07-09,facebook,Campaign_A,,agency,2025-07-09
acc_be6db0d10376,2025-06-12,direct,,vega.net,normal,2025-06-12
acc_cacb1505f8e6,2025-07-18,email,Campaign_E,valdez.com,agency,2025-07-18
acc_c5f1d900e97e,2025-06-30,facebook,Campaign_E,haney.net,normal,2025-06-30
acc_392fd16fd47a,2025-07-05,referral,Campaing_E,,agency,2025-07-05
acc_ab92494f8571,2025-07-05,direct,Campaign_A,good.net,normal,2025-07-05
acc_eaf98cae84a2,2025-07-20,organic,,,normal,2025-07-20
acc_f2c6e95d4c6c,2025-07-17,referral,Campaign_E,,normal,2025-07-17
acc_8e470e928284,2025-07-08,email,Campaign_F,,normal,2025-07-08
acc_b9b3aa221102,2025-06-06,google,Campaign_D,allen.com,agency,2025-06-06
acc_677fd08d2942,2025-07-06,,Campaign_A,johnson.com,normal,2025-07-06
acc_66966b00b0da,2025/06/04,direct,Campaign_E,,agency,2025-06-04
acc_92c45a59f308,2025-07-19,,Campaign_C,,normal,2025-07-19
acc_aee9b3e74a4a,2025-06-30,direct,Campaign_D,,normal,2025-06-30
acc_a3421e6c0390,2025-06-12,,,,normal,2025-06-12
acc_fb55984996cf,2025-06-07,direct,Campaign_A,,normal,2025-06-07
acc_69583d78afa6,2025-07-18,referral,Campaign_A,gutierrez.com,agency,2025-07-18
acc_48af00f90844,2025-06-05,organic,Campaign_A,,normal,2025-06-05
acc_85fb1a9c47f9,2025-07-07,email,Campaign_C,,normal,2025-07-07
acc_4b6c3d3c5aa4,2025-07-25,organic,Campaign_D,,normal,2025-07-25
acc_542dd2e1140c,2025-07-22,facebook,Campaign_A,,normal,2025-07-22
acc_3a75e881c79b,2025-06-14,referral,Campaign_C,,normal,2025-06-14
acc_32a1c7023983,2025-07-21,google,,,normal,2025-07-21
acc_5e16642245ef,2025-06-02,facebook,Campaign_E,,normal,2025-06-02
acc_ad3fe90153c0,2025-06-30,referral,Campaign_C,,normal,2025-06-30
acc_70e492b31b45,2025-07-06,,Campaign_D,calderon.org,normal,2025-07-06
acc_398cc53f09c8,2025-06-22,direct,Campaign_E,,agency,2025-06-22
acc_928a326977e8,2025-06-21,,Campaign_C,,agency,2025-06-21
acc_a25e7550763e,2025-06-08,organic,Campaign_E,,normal,2025-06-08
acc_352fc127ba58,2025-07-30,direct,Campaign_C,wilson.com,agency,2025-07-30
acc_8c40f3add01d,2025-06-09,facebook,Campaign_C,,agency,2025-06-09
acc_867d7cf51260,2025-06-06,organic,Campaign_A,,normal,2025-06-06
acc_f32b88b21621,2025/06/21,facebook,Campaign_B,,normal,2025-06-21
acc_549cc30b8152,2025-07-10,referral,Campaign_A,,normal,2025-07-10
acc_1b6593acb29c,2025-06-05,organic,Campaign_B,,normal,2025-06-05
acc_a05c56609949,2025-06-28,direct,Campaign_D,,normal,2025-06-28
acc_1a48148db96d,2025-07-16,email,Campaign_A,,normal,2025-07-16
acc_f779924b7204,2025-06-07,direct,Campaign_D,butler.biz,normal,2025-06-07
acc_00bd60e98286,2025-06-24,direct,Campaign_F,,normal,2025-06-24
acc_b16120501e4a,2025-07-01,direct,Campaign_B,,normal,2025-07-01
acc_8b9eddfbb394,2025-07-06,email,Campaign_B,,normal,2025-07-06
acc_b2ed7e8ce54e,2025-06-05,organic,Campaign_D,,normal,2025-06-05
acc_a9443460ada2,2025-07-13,google,Campaign_E,,normal,2025-07-13
acc_118f63645675,2025-06-20,direct,Campaign_A,,normal,2025-06-20
acc_d8209a676594,2025-07-23,facebook,,,normal,2025-07-23
acc_2ba31c248bbf,2025-07-07,direct,Campaign_D,bryant.org,normal,2025-07-07
acc_55f3b48439e4,2025-07-29,organic,Campaign_D,hopkins-smith.net,agency,2025-07-29
acc_86ce9e26bcf9,2025-06-04,google,Campaign_E,jenkins.net,normal,2025-06-04
acc_72734d4d6a9d,2025-06-21,email,Campaign_C,,normal,2025-06-21
acc_f879cae47efe,2025-07-24,direct,Campaign_F,,normal,2025-07-24
acc_696758222c2f,2025-06-28,facebook,Campaign_D,allen.net,normal,2025-06-28
acc_e4261fa0ea45,2025-07-03,direct,Campaign_C,,normal,2025-07-03
acc_17804992cd41,2025-07-03,organic,Campaign_C,,normal,2025-07-03
acc_c29f63e1b76c,2025-07-15,google,Campaign_E,sanchez.com,normal,2025-07-15
acc_a4c9e4a45512,2025-06-06,facebook,Campaign_E,,normal,2025-06-06
acc_29125523449d,2025-06-22,referral,Campaign_C,bennett-alvarez.com,normal,2025-06-22
acc_baf189b1bcb9,2025-06-19,,Campaign_F,,normal,2025-06-19
acc_3def777d011f,2025-06-04,email,Campaign_E,,normal,2025-06-04
acc_9c090c96a4b2,2025-06-09,referral,Campaing_E,,normal,2025-06-09
acc_61f42d98d20a,2025-07-22,facebook,Campaign_E,nelson-glass.com,normal,2025-07-22
acc_50b5d8b3647e,2025-07-30,facebook,Campaign_E,,normal,2025-07-30
acc_13dbc4a61d93,2025-07-24,,,,normal,2025-07-24
acc_a7407791191e,2025-07-30,referral,Campaign_D,,normal,2025-07-30
acc_6d46b4ab03f8,2025-06-25,email,Campaign_C,,normal,2025-06-25
acc_062ea2056fe5,2025-07-12,organic,Campaign_B,,normal,2025-07-12
acc_83b8ecec1ff0,2025-07-08,facebook,Campaign_D,,normal,2025-07-08
acc_4e442308ff5a,2025-07-04,google,Campaign_C,,normal,2025-07-04
acc_7c49a7f0d2c0,2025-07-28,facebook,Campaign_D,novak-nguyen.com,normal,2025-07-28
acc_d03d0e96d792,2025-07-07,facebook,Campaign_D,henry-kelly.biz,normal,2025-07-07
acc_30d704b4a728,2025-06-28,email,Campaign_E,,normal,2025-06-28
acc_dd269acbd3b9,2025-06-04,organic,Campaign_B,barton.com,normal,2025-06-04
acc_00250802947c,2025-06-10,referral,Campaign_A,jones.com,normal,2025-06-10
acc_be9c08353d5d,2025-06-17,,,,normal,2025-06-17
acc_21b844225add,2025-06-26,,Campaign_E,,normal,2025-06-26
acc_63e3d3016cf8,2025-06-15,google,Campaign_D,,agency,2025-06-15
acc_3f14d07d49af,2025-06-04,email,Campaign_D,,agency,2025-06-04
acc_dcec33746253,2025-06-13,facebook,Campaign_F,,normal,2025-06-13
acc_f293449a439b,2025-07-27,email,,carter.com,normal,2025-07-27
acc_28c7562df91e,2025-07-12,organic,Campaign_F,,normal,2025-07-12
acc_5608fe942f0f,2025-06-26,google,Campaign_D,jackson.com,normal,2025-06-26
acc_a200fcb8fc4f,2025/06/05,google,Campain_C,,normal,2025-06-05
acc_4c94f4a25485,2025-07-11,google,Campaign_E,fisher-washington.com,normal,2025-07-11
acc_c2b428841852,2025-07-09,referral,Campaign_E,king-wright.info,normal,2025-07-09
acc_ffccbca1fa2d,2025-07-07,referral,Campaign_E,,normal,2025-07-07
acc_e73ed4b1e131,2025-06-27,facebook,Campaign_D,,normal,2025-06-27
acc_231a9d757213,2025-07-20,,Campain_C,,normal,2025-07-20
acc_9a0f48bc4369,2025/07/22,direct,Campaign_A,,agency,2025-07-22
acc_56e6e1225a35,2025-06-12,email,Campaign_F,,normal,2025-06-12
acc_75f1c53f342a,2025-07-04,google,Campaign_E,,normal,2025-07-04
acc_8e450bc8ef4d,2025-06-08,facebook,Campaign_F,,normal,2025-06-08
acc_731156e7e889,2025-06-28,organic,,wilson-elliott.org,agency,2025-06-28
acc_a60ed3ee0d57,2025-07-02,referral,Campaign_F,,normal,2025-07-02
acc_d97f4524879b,2025-07-20,google,Campaign_A,,normal,2025-07-20
acc_e26f12282fa4,2025-07-27,direct,Campaign_F,,normal,2025-07-27
acc_ff9d5984ca81,2025-06-13,organic,Campaign_D,king.biz,normal,2025-06-13
acc_25fbf941f70a,2025-07-27,organic,Campaign_E,,agency,2025-07-27
acc_e9c8c71c3173,2025-07-25,referral,Campaign_F,,normal,2025-07-25
acc_ded264c58dc4,2025/06/21,direct,Campaign_F,,normal,2025-06-21
acc_d875fbaa9dcd,2025-07-01,email,Campaign_A,little.com,agency,2025-07-01
acc_5a70b6d8d134,2025-07-06,google,Campaign_C,,agency,2025-07-06
acc_a3b609575d0d,2025-07-16,direct,Campaing_E,byrd.biz,agency,2025-07-16
acc_59b547a39ea8,2025-06-24,email,Campaign_D,smith.com,Normal,2025-06-24
acc_cf3fb079fff0,2025-07-15,referral,Campaign_E,burgess.com,normal,2025-07-15
acc_79a5aacd6246,2025-07-14,organic,Campaign_A,,normal,2025-07-14
acc_8f3ea12600c0,2025-07-16,facebook,Campaign_B,mason.com,normal,2025-07-16
acc_fad3fde68acb,2025-07-19,email,Campaign_B,,normal,2025-07-19
acc_c4cff7dbb396,2025-07-03,referral,Campaign_C,thomas.com,normal,2025-07-03
acc_c8b8ad16eb16,2025-07-15,google,Campaign_F,,agency,2025-07-15
acc_03ce5b8ae7e4,2025-06-08,email,Campaign_A,,normal,2025-06-08
acc_b34b4a99f988,2025-07-01,organic,Campaing_E,,agency,2025-07-01
acc_7181dbf383ed,2025-06-22,direct,Campaign_D,,normal,2025-06-22
acc_e7ce8eb8d55f,2025-07-07,facebook,Campaign_B,,normal,2025-07-07
acc_4f9e6fa38c9f,2025-06-19,direct,Campaign_D,,normal,2025-06-19
acc_da1b2362e381,2025-07-21,facebook,Campaign_A,,normal,2025-07-21
acc_9963b18763be,2025-07-13,organic,Campaign_A,,Normal,2025-07-13
acc_53bdb6bc9477,2025-07-31,direct,Campaign_A,,normal,2025-07-31
acc_68f1e187612c,2025/07/31,referral,Campaign_E,,normal,2025-07-31
acc_20da7d2b7700,2025-07-14,referral,Campaign_A,,normal,2025-07-14
acc_bd67e9b9aedc,2025-07-04,facebook,Campaign_E,baker.net,normal,2025-07-04
acc_ad2a80a024e6,2025-06-26,facebook,,,normal,2025-06-26
acc_867f5bc26c68,2025-06-25,,Campaign_B,,normal,2025-06-25
acc_97cccbd71319,2025-06-27,direct,Campaign_E,mccarthy.com,normal,2025-06-27
acc_ec3a96166649,2025-06-14,organic,Campaign_E,anderson.com,normal,2025-06-14
acc_8d205ecd2594,2025-07-29,organic,Campaign_D,,normal,2025-07-29
acc_ab459b9c4f5c,2025-06-03,organic,Campaign_B,,normal,2025-06-03
acc_47e6ee657961,2025-07-24,email,Campaign_D,,normal,2025-07-24
acc_a38b4a13b262,2025-06-18,direct,Campaign_A,,agency,2025-06-18
acc_23d953747027,2025-07-15,google,Campaing_E,,normal,2025-07-15
acc_8f577d297c4b,2025-06-23,,Campaign_C,,normal,2025-06-23
acc_87da0c0492c3,2025-06-13,email,Campaign_A,simpson.info,agency,2025-06-13
acc_94ccf34af177,2025-07-14,email,Campaign_A,,normal,2025-07-14
acc_86d75c5ed109,2025-06-22,facebook,Campaign_A,johnson-walker.com,normal,2025-06-22
acc_2cf7e9e8c70e,2025-07-05,email,Campaign_E,,agency,2025-07-05
acc_ef38c1593c6f,2025/06/20,email,Campaign_E,dixon.net,normal,2025-06-20
acc_286e657e3026,2025-07-23,google,Campaign_E,,normal,2025-07-23
acc_0cf3b09d9832,2025-07-21,google,,,normal,2025-07-21
acc_616f3fa9726d,2025-06-08,,Campaign_B,,normal,2025-06-08
acc_29366836d4c1,2025-07-13,,Campaign_A,,normal,2025-07-13
