invoice_id	subscription_id	account_id	invoice_date	amount	currency	status	tax_amount
inv_4cf327a30b58	sub_1ccbe632d780	acc_7d9d3c688a89	2025-07-16	564.95	USD	paid	98.89
inv_05de40352569	sub_66d365ca0848	acc_6ab8f26e4f9a	2025-07-26	10.25	USD	paid	1.22
inv_bc40403bc56e	sub_66d365ca0848	acc_6ab8f26e4f9a	2025-08-25	9.81	USD	paid	1.74
inv_5388dd9aefca	sub_66d365ca0848	acc_6ab8f26e4f9a	2025-09-23	10.28	USD	paid	0.04
inv_779d5cb1a121	sub_66d365ca0848	acc_6ab8f26e4f9a	2025-10-24	9.93	USD	paid	0.12
inv_8041b8460e45	sub_3504f71c1dba	acc_6ab8f26e4f9a	2025-09-01	25.01	USD	paid	1.5
inv_429fec438f67	sub_3504f71c1dba	acc_6ab8f26e4f9a	2025-10-02	25.27	USD	paid	0.79
inv_96cc7bfc482d	sub_e89f49c8be49	acc_1b9cce82982a	2025-07-18	9.31	EUR	paid	1.68
inv_589baabdcc66	sub_e89f49c8be49	acc_1b9cce82982a	2025-08-18	9.32	EUR	paid	0.96
inv_085f90d8ff28	sub_e89f49c8be49	acc_1b9cce82982a	2025-09-16	9.32	EUR	paid	1.69
inv_13c63db1f86d	sub_e89f49c8be49	acc_1b9cce82982a	2025-10-17	9.08	EUR	paid	1.39
inv_922d0b37e21e	sub_736fe37b4664	acc_9db6686ff95d	2025-07-19	2083.11	INR	paid	278.33
inv_852b2d96a488	sub_736fe37b4664	acc_9db6686ff95d	2025-08-16	2098.47	INR	paid	284.8
inv_ef39f11f63ae	sub_736fe37b4664	acc_9db6686ff95d	2025-09-16	2094.99	INR	paid	374.91
inv_196d5414e7d8	sub_736fe37b4664	acc_9db6686ff95d	2025-10-17	2061.47	INR	paid	309.13
inv_22bcadbfb9e2	sub_1f95ad48edd5	acc_9db6686ff95d	2025-08-28	77.6	GBP	paid	11.9
inv_bfd123a6d6bc	sub_3860e637de64	acc_fa0fdbd896dd	2025-08-16	9.71	USD	paid	0.34
inv_c7c60bdfc0ad	sub_3860e637de64	acc_fa0fdbd896dd	2025-09-13	10.16	USD	paid	1.09
inv_c6e96dad2f7d	sub_3860e637de64	acc_fa0fdbd896dd	2025-10-15	10.11	USD	paid	0.67
inv_ed9c31114de9	sub_e0ef534dbd54	acc_fa0fdbd896dd	2025-09-23	54.75	USD	paid	1.51
inv_cd5a2e8572c7	sub_e0ef534dbd54	acc_fa0fdbd896dd	2025-10-23	54.6	USD	paid	9.72
inv_fde6099ebb00	sub_c33de5978307	acc_444035c14874	2025-07-26	7.91	GBP	paid	0.02
inv_58b8edb9d52d	sub_c33de5978307	acc_444035c14874	2025-08-25	7.92	GBP	paid	0.95
inv_e4fa3819b1bc	sub_c33de5978307	acc_444035c14874	2025-09-25	8.07	GBP	paid	0.89
inv_9bfcda90a9fb	sub_c33de5978307	acc_444035c14874	2025-10-23	8.11	GBP	paid	0.56
inv_0811706b830f	sub_bd13b19939bd	acc_ba6c60a6c75d	2025-07-29	2079.17	INR	paid	358.75
inv_a2167a4761ec	sub_bd13b19939bd	acc_ba6c60a6c75d	2025-08-28	2102.67	INR	paid	260.99
inv_139b5e39196f	sub_bd13b19939bd	acc_ba6c60a6c75d	2025-09-28	2055.61	INR	paid	305.98
inv_a336aea1b8e5	sub_bd13b19939bd	acc_ba6c60a6c75d	2025-10-29	2113.98	INR	paid	214.25
inv_611ba9be44bd	sub_dc06baa9411f	acc_a5e1b82d6376	2025-06-29	99.96	USD	paid	12.46
inv_d706c1a27ffe	sub_98a76e231d90	acc_bee0dc335f62	2025-08-27	25.57	USD	paid	3.34
inv_dfde027ac2cc	sub_98a76e231d90	acc_bee0dc335f62	2025-09-25	24.51	USD	failed	0.26
inv_37e2b066cd6d	sub_98a76e231d90	acc_bee0dc335f62	2025-10-26	25.61	USD	paid	2.16
inv_565a643eba0f	sub_774cd31bc2d0	acc_bee0dc335f62	2025-09-11	9.88	USD	paid	1.27
inv_58bc74ddb451	sub_774cd31bc2d0	acc_bee0dc335f62	2025-10-11	10.29	USD	paid	1.09
inv_cf8d6ee84350	sub_0b33369e0202	acc_4156099b86a4	2025-08-08	25.55	USD	paid	2.62
inv_2a0c19271692	sub_0b33369e0202	acc_4156099b86a4	2025-09-06	24.69	USD	failed	2.88
inv_1ab2f7f00572	sub_0b33369e0202	acc_4156099b86a4	2025-10-08	25.55	USD	refunded	1.26
inv_2a2aac52b305	sub_13865eda18a3	acc_e9711d2e29c1	2025-08-09	24.67	USD	paid	1.08
inv_289f771a0e5d	sub_13865eda18a3	acc_e9711d2e29c1	2025-09-08	24.52	USD	paid	0.29
inv_7d5e85b9fc44	sub_13865eda18a3	acc_e9711d2e29c1	2025-10-09	25.27	USD	paid	1.63
inv_bed1222ed0ee	sub_22db66831d14	acc_cb42aa1acff7	2025-08-08	99.65	USD	paid	13.67
inv_db80adef2e1b	sub_ee08d6a05d7b	acc_bdc3425f591b	2025-08-09	9.22	EUR	paid	0.9
inv_7c5724d457f8	sub_ee08d6a05d7b	acc_bdc3425f591b	2025-09-08	9.38	EUR	paid	1.59
inv_6dbdd09bbaef	sub_ee08d6a05d7b	acc_bdc3425f591b	2025-10-08	9.56	EUR	paid	0.37
inv_1cb34d70b1c2	sub_b707e04d7942	acc_6f128c0be02b	2025-07-21	54.83	USD	paid	6.5
inv_c5c12a2ac2f6	sub_b707e04d7942	acc_6f128c0be02b	2025-08-19	54.45	USD	paid	7.86
inv_0a959689f87b	sub_b707e04d7942	acc_6f128c0be02b	2025-09-20	54.96	USD	refunded	7.77
inv_93f421b67fa4	sub_b707e04d7942	acc_6f128c0be02b	2025-10-20	55.14	USD	refunded	8.14
inv_13089cb0b977	sub_88cdb9dc0180	acc_c0924b0f8333	2025-07-31	19.16	GBP	paid	1.32
inv_e1f1c9e9fee6	sub_88cdb9dc0180	acc_c0924b0f8333	2025-08-28	20.02	GBP	paid	0.39
inv_5b5047063d4b	sub_88cdb9dc0180	acc_c0924b0f8333	2025-09-29	19.9	GBP	paid	3.63
inv_617ece475140	sub_88cdb9dc0180	acc_c0924b0f8333	2025-10-28	19.16	GBP	paid	1.56
inv_55030ae225ea	sub_4dd5105ca866	acc_c0924b0f8333	2025-09-11	98.5	USD	paid	3.78
inv_453f0fb7afe9	sub_50acae17bc39	acc_4ff03afd9336	2025-07-29	9.43	EUR	paid	0.41
inv_66dd0259c8cb	sub_50acae17bc39	acc_4ff03afd9336	2025-08-26	9.57	EUR	paid	1.4
inv_88a09d899797	sub_50acae17bc39	acc_4ff03afd9336	2025-09-25	9.55	EUR	paid	0.53
inv_2f7f8056f2e8	sub_50acae17bc39	acc_4ff03afd9336	2025-10-26	9.31	EUR	paid	0.15
inv_5a237a3c3480	sub_038a11aa3012	acc_72d068327276	2025-08-31	102.78	USD	paid	9.04
inv_ddc86a4262d8	sub_8641a62bb9dd	acc_892c59f95906	2025-06-17	25.69	USD	paid	2.92
inv_757e04c23b4e	sub_8641a62bb9dd	acc_892c59f95906	2025-07-19	24.51	USD	paid	4.69
inv_842cd9c541af	sub_8641a62bb9dd	acc_892c59f95906	2025-08-16	25.71	USD	paid	0.44
inv_d736af20a1cf	sub_8641a62bb9dd	acc_892c59f95906	2025-09-17	25.06	USD	paid	1.51
inv_801139aeced9	sub_8641a62bb9dd	acc_892c59f95906	2025-10-16	24.37	USD	paid	4.79
inv_eb7835745aa7	sub_60928664bba5	acc_01719fcb80d9	2025-07-09	835.96	INR	paid	157.29
inv_af5d27e7407d	sub_60928664bba5	acc_01719fcb80d9	2025-08-09	833.08	INR	paid	23.13
inv_f38048842ef9	sub_60928664bba5	acc_01719fcb80d9	2025-09-08	832.61	INR	paid	57.41
inv_7c4371210cf2	sub_60928664bba5	acc_01719fcb80d9	2025-10-08	856.63	INR	paid	158.03
inv_b146e7aa317d	sub_e6ee24c8c31f	acc_3d83a460976b	2025-07-24	45478.2	INR	paid	1596.42
inv_6fefb51eb1ba	sub_5b619f4aaf92	acc_7bf628555d33	2025-06-28	238.94	EUR	paid	28.57
inv_ca4921fdfc9c	sub_33b585c328b3	acc_324997fe93ca	2025-08-07	20856.82	INR	paid	1473.76
inv_c5f63d97ea5f	sub_140a39e2422e	acc_5d1086aaea52	2025-08-11	245.18	USD	paid	1.76
inv_807d94828afd	sub_9241c39b76b3	acc_f8dd8c77a7cb	2025-08-29	79.11	GBP	paid	0.77
inv_379e04ee6bcb	sub_6a99a3f31a81	acc_1cfee38d9771	2025-08-13	80.3	GBP	paid	10.22
inv_205d4ac55b3e	sub_eedd53c93188	acc_aacf59972594	2025-07-11	4494.69	INR	paid	233.5
inv_44a4cbafd654	sub_eedd53c93188	acc_aacf59972594	2025-08-10	4691.2	INR	paid	453.12
inv_5abbafc50c7a	sub_eedd53c93188	acc_aacf59972594	2025-09-11	4544.32	INR	paid	844.45
inv_28defcc50ec8	sub_eedd53c93188	acc_aacf59972594	2025-10-11	4728.26	INR	paid	689.73
inv_8e0d591e2111	sub_1534a9829c6f	acc_aacf59972594	2025-08-24	92.96	EUR	paid	11.45
inv_eaafac9a2eb3	sub_fb995cb1f663	acc_429f13e6624e	2025-08-15	9.35	EUR	paid	1.04
inv_37ddf4115ab4	sub_fb995cb1f663	acc_429f13e6624e	2025-09-13	9.07	EUR	paid	1.19
inv_b810d5b8fab0	sub_fb995cb1f663	acc_429f13e6624e	2025-10-15	9.2	EUR	paid	0.01
inv_26d156b3940c	sub_3eed1cf40cec	acc_325a65139359	2025-08-18	25.74	USD	paid	0.77
inv_06c209dd7f12	sub_3eed1cf40cec	acc_325a65139359	2025-09-17	24.67	USD	paid	1.55
inv_469b1df18b05	sub_3eed1cf40cec	acc_325a65139359	2025-10-18	24.75	USD	paid	2.79
inv_ae0dcff50904	sub_a643d591255b	acc_325a65139359	2025-09-18	54.56	USD	paid	3.91
inv_a408106bfb15	sub_a643d591255b	acc_325a65139359	2025-10-18	56.36	USD	paid	1.7
inv_6dc144971acf	sub_9bc9c480ec5e	acc_28d494c9a674	2025-08-31	95.6	EUR	paid	13.09
inv_d40c17119ed4	sub_4598af535676	acc_ae445e4c094b	2025-07-27	80.6	GBP	paid	5.93
inv_ab4c0824936c	sub_3e73b0a5d055	acc_d0be9856f477	2025-08-12	9.72	USD	failed	0.86
inv_d79886001a71	sub_3e73b0a5d055	acc_d0be9856f477	2025-09-09	10.12	USD	paid	0.31
inv_4cf6a9e2e5d5	sub_3e73b0a5d055	acc_d0be9856f477	2025-10-11	10.21	USD	refunded	0.76
inv_f18f8c25a625	sub_d7d53e67f354	acc_837ca20babdc	2025-09-14	845.68	INR	paid	26.52
inv_7ff510f88012	sub_d7d53e67f354	acc_837ca20babdc	2025-10-16	834.29	INR	paid	23.52
inv_caef45e0c7d7	sub_5c69f63101c7	acc_837ca20babdc	2025-10-30	9.05	EUR	paid	0.55
inv_98971d882fa6	sub_72e0999c1298	acc_35ed7a1c7439	2025-07-17	10.03	USD	paid	1.64
inv_1ace648fd918	sub_72e0999c1298	acc_35ed7a1c7439	2025-08-14	10.06	USD	paid	0.58
inv_6c32c6176222	sub_72e0999c1298	acc_35ed7a1c7439	2025-09-14	10.12	USD	paid	1.84
inv_dea89025b620	sub_72e0999c1298	acc_35ed7a1c7439	2025-10-14	10.26	USD	paid	0.93
inv_90bf42f7c32f	sub_1f032702bc96	acc_3cbeb5070553	2025-07-23	506.25	EUR	paid	85.49
inv_64058b2001af	sub_2ac456dfa673	acc_8f77e6f8eb37	2025-09-05	242.92	USD	paid	5.25
inv_212ba9891c50	sub_3aee9a34ac5f	acc_8bd010fccf61	2025-07-20	237.2	EUR	paid	13.05
inv_74f6c8ef7460	sub_99261907f0b7	acc_03aaabec4cd2	2025-08-09	8.07	GBP	paid	1.04
inv_2b1cfab282a8	sub_99261907f0b7	acc_03aaabec4cd2	2025-09-06	7.77	GBP	paid	0.31
inv_8ef7f7ef8ec4	sub_99261907f0b7	acc_03aaabec4cd2	2025-10-08	7.89	GBP	paid	1.54
inv_289a40c1bd98	sub_53d96747faea	acc_03aaabec4cd2	2025-09-11	23.02	EUR	paid	3.59
inv_0d1673a45bef	sub_53d96747faea	acc_03aaabec4cd2	2025-10-13	22.61	EUR	paid	1.04
inv_0467eea07d8f	sub_6147d8543490	acc_5f8080901218	2025-07-13	9.99	USD	paid	0.57
inv_da6088604e55	sub_6147d8543490	acc_5f8080901218	2025-08-11	9.86	USD	paid	1.15
inv_7df21c67455e	sub_6147d8543490	acc_5f8080901218	2025-09-09	9.9	USD	paid	0.6
inv_e161512168a7	sub_6147d8543490	acc_5f8080901218	2025-10-09	10.05	USD	failed	1.75
inv_11f75f338510	sub_68f608ae8cee	acc_deea8f7e07e4	2025-07-26	100.36	USD	paid	0.18
inv_5ca87e12f011	sub_c10897a9beba	acc_63e6f129792c	2025-07-17	90.83	EUR	paid	2.93
inv_acf2b17fd316	sub_170a81f23796	acc_da3037f5c5d0	2025-08-18	10.08	USD	paid	0.79
inv_15f7688607a6	sub_170a81f23796	acc_da3037f5c5d0	2025-09-17	10.29	USD	failed	1.56
inv_46315adf4b55	sub_170a81f23796	acc_da3037f5c5d0	2025-10-17	10.08	USD	paid	1.78
inv_9af06a0b7fc6	sub_9200a94c748e	acc_8f63b7a5cc0f	2025-08-02	7.79	GBP	paid	1.06
inv_4a621393e735	sub_9200a94c748e	acc_8f63b7a5cc0f	2025-09-02	7.75	GBP	paid	1.28
inv_09f768025320	sub_9200a94c748e	acc_8f63b7a5cc0f	2025-10-03	7.94	GBP	paid	1.31
inv_9b59e4a3504f	sub_1354b6f13128	acc_8f63b7a5cc0f	2025-09-15	25.7	USD	paid	0.04
inv_fc801852bf1f	sub_1354b6f13128	acc_8f63b7a5cc0f	2025-10-17	24.3	USD	paid	0.91
inv_289a28adc754	sub_467421a1294a	acc_7aae80ce43dd	2025-07-17	23.46	EUR	paid	3.23
inv_fd8bfbef33b0	sub_467421a1294a	acc_7aae80ce43dd	2025-08-16	23.91	EUR	paid	2.11
inv_dd7009eef8eb	sub_467421a1294a	acc_7aae80ce43dd	2025-09-13	23.27	EUR	paid	1.58
inv_4c784d2f8c1b	sub_467421a1294a	acc_7aae80ce43dd	2025-10-13	22.9	EUR	paid	3.81
inv_73c12d23858d	sub_82f3539d079a	acc_7fc697088851	2025-08-06	9.86	USD	paid	1.6
inv_30a875887c3d	sub_82f3539d079a	acc_7fc697088851	2025-09-03	9.71	USD	paid	1.93
inv_a15825a03ba3	sub_82f3539d079a	acc_7fc697088851	2025-10-05	10.16	USD	failed	1.82
inv_1e40e55cea14	sub_d0affcec7715	acc_7fc697088851	2025-09-22	859.09	INR	paid	136.72
inv_0777135ece1e	sub_d0affcec7715	acc_7fc697088851	2025-10-22	813.39	INR	paid	11.86
inv_66162f829c87	sub_aadf1ac099fb	acc_14cac7fa7f87	2025-07-31	851.7	INR	paid	62.81
inv_8c4e7d78dac2	sub_aadf1ac099fb	acc_14cac7fa7f87	2025-08-30	853.53	INR	paid	153.2
inv_09c5fb1f9b35	sub_aadf1ac099fb	acc_14cac7fa7f87	2025-09-27	841.44	INR	refunded	14.26
inv_2e8e88eafed3	sub_aadf1ac099fb	acc_14cac7fa7f87	2025-10-28	812.56	INR	paid	102.33
inv_fd30c58230cf	sub_91d9872ea8a9	acc_14cac7fa7f87	2025-09-04	496.38	EUR	paid	9.25
inv_95dd36982231	sub_93ab9a9eb076	acc_b3b8b2f7a237	2025-08-15	55.66	USD	paid	1.61
inv_4e6a63d5399c	sub_93ab9a9eb076	acc_b3b8b2f7a237	2025-09-13	54.83	USD	paid	2.4
inv_2b0c82b7d351	sub_93ab9a9eb076	acc_b3b8b2f7a237	2025-10-14	53.99	USD	paid	3.21
inv_b32131de449b	sub_babcc9b8f6fa	acc_b3b8b2f7a237	2025-09-25	77.37	GBP	failed	12.41
inv_462546ae4fb6	sub_cccabc8ad5b9	acc_e51b59dd8ef0	2025-09-01	56.46	USD	paid	4.29
inv_53e84d6c508e	sub_cccabc8ad5b9	acc_e51b59dd8ef0	2025-09-30	54.62	USD	paid	8.95
inv_90c1c2ae2f81	sub_cccabc8ad5b9	acc_e51b59dd8ef0	2025-10-29	55.92	USD	paid	1.15
inv_7ce55effe7e4	sub_0db77109790f	acc_e51b59dd8ef0	2025-10-09	77.14	GBP	paid	11.32
inv_f5da011065d1	sub_f5e781fc677c	acc_9ce4765c95f0	2025-07-15	9.84	USD	paid	1.83
inv_47a3b8be616c	sub_f5e781fc677c	acc_9ce4765c95f0	2025-08-14	10.02	USD	paid	0.1
inv_7c8ed68851c7	sub_f5e781fc677c	acc_9ce4765c95f0	2025-09-13	9.81	USD	paid	0.48
inv_83081adb1585	sub_f5e781fc677c	acc_9ce4765c95f0	2025-10-14	9.86	USD	paid	1.2
inv_00ac7aa07c3f	sub_1c0c75f641b8	acc_9ce4765c95f0	2025-08-24	235.4	EUR	paid	1.48
inv_5aac5dbf9a4e	sub_3a2623615256	acc_9ce4765c95f0	2025-09-12	98.82	USD	paid	11.97
inv_482852ec0d7d	sub_1116c07c6371	acc_ae07968e581a	2025-08-09	9.44	EUR	paid	0.42
inv_ec99ed9e5158	sub_1116c07c6371	acc_ae07968e581a	2025-09-08	9.37	EUR	paid	0.6
inv_551aa82e10b9	sub_1116c07c6371	acc_ae07968e581a	2025-10-09	9.53	EUR	paid	0.52
inv_e7aa97eed226	sub_ee4bc2c95a94	acc_8c19352cb057	2025-06-27	9.87	USD	paid	0.99
inv_faa96525cc53	sub_ee4bc2c95a94	acc_8c19352cb057	2025-07-27	9.76	USD	paid	1.44
inv_0956592ed93b	sub_ee4bc2c95a94	acc_8c19352cb057	2025-08-28	10.28	USD	paid	1.99
inv_f7cf2fe1e3e8	sub_ee4bc2c95a94	acc_8c19352cb057	2025-09-27	10.25	USD	paid	0.78
inv_06a9552fdf1d	sub_ee4bc2c95a94	acc_8c19352cb057	2025-10-25	9.82	USD	paid	1.36
inv_f936aceb1a67	sub_75be96d63495	acc_27a89ebb131f	2025-07-18	7.92	GBP	paid	0.43
inv_da1e0d07f2e9	sub_75be96d63495	acc_27a89ebb131f	2025-08-16	7.98	GBP	paid	0.51
inv_49ab33757561	sub_75be96d63495	acc_27a89ebb131f	2025-09-16	7.94	GBP	paid	1.31
inv_6c7ce3ee4950	sub_75be96d63495	acc_27a89ebb131f	2025-10-16	7.96	GBP	paid	1.2
inv_4af2724a7ac0	sub_a4a5566d2daa	acc_27a89ebb131f	2025-08-29	76.99	GBP	paid	1.02
inv_b1372aafbfb7	sub_c803c71e8dcd	acc_c980055f5778	2025-08-14	545.45	USD	paid	53.15
inv_cbd06020741e	sub_7f859f16a0ad	acc_0a8884dec2a8	2025-07-17	846.12	INR	paid	7.39
inv_8748120c8927	sub_7f859f16a0ad	acc_0a8884dec2a8	2025-08-16	831.88	INR	paid	11.66
inv_c4978598f8f6	sub_7f859f16a0ad	acc_0a8884dec2a8	2025-09-16	859.22	INR	paid	84.87
inv_2eee18b623ce	sub_7f859f16a0ad	acc_0a8884dec2a8	2025-10-15	838.03	INR	paid	83.8
inv_6fc6818cbfa4	sub_82b050096d9f	acc_a3dd8ed039e9	2025-08-18	10.08	USD	paid	1.71
inv_35c61f807fb7	sub_82b050096d9f	acc_a3dd8ed039e9	2025-09-18	10.28	USD	failed	0.49
inv_54d376a20746	sub_82b050096d9f	acc_a3dd8ed039e9	2025-10-16	10.15	USD	paid	0.85
inv_41c2c906e808	sub_ff67b8e470a5	acc_a3dd8ed039e9	2025-09-19	244.06	USD	paid	2.26
inv_0a5e01949528	sub_6d534635a8e9	acc_0e5aa15b1501	2025-08-01	516.6	EUR	paid	65.04
inv_199514290bf9	sub_c88d89921ece	acc_dd52a9bff5d5	2025-07-19	9.12	EUR	paid	0.85
inv_75ec8fdacc00	sub_c88d89921ece	acc_dd52a9bff5d5	2025-08-16	9.45	EUR	paid	1.31
inv_008cdd5c8a58	sub_c88d89921ece	acc_dd52a9bff5d5	2025-09-15	9.41	EUR	paid	1.05
inv_4de786a0377b	sub_c88d89921ece	acc_dd52a9bff5d5	2025-10-16	9.42	EUR	paid	0.17
inv_f02284f6f121	sub_6c1442cdd641	acc_6d8bf7e91eeb	2025-06-30	7.77	GBP	paid	0.07
inv_bb519fcc88e3	sub_6c1442cdd641	acc_6d8bf7e91eeb	2025-07-30	8.08	GBP	paid	0.35
inv_90d7d6736bd2	sub_6c1442cdd641	acc_6d8bf7e91eeb	2025-08-27	7.74	GBP	paid	1.35
inv_b35a7d0a0324	sub_6c1442cdd641	acc_6d8bf7e91eeb	2025-09-26	8.05	GBP	paid	1.22
inv_99dd23a5b1df	sub_6c1442cdd641	acc_6d8bf7e91eeb	2025-10-27	7.8	GBP	paid	0.26
inv_3cfd6f76fc7c	sub_38b48656141b	acc_9c6b027bf0df	2025-07-13	102.83	USD	paid	4.42
inv_e6a12512e280	sub_cff68390850b	acc_a554bc62be12	2025-07-28	9.94	USD	paid	1.77
inv_003dd74d1687	sub_cff68390850b	acc_a554bc62be12	2025-08-27	10.14	USD	failed	1.48
inv_06a4f78a3ae3	sub_cff68390850b	acc_a554bc62be12	2025-09-28	10.11	USD	paid	0.7
inv_09ee46e45b23	sub_cff68390850b	acc_a554bc62be12	2025-10-27	9.78	USD	paid	1.6
inv_254c85b1ab28	sub_936125257f28	acc_a554bc62be12	2025-08-31	100.79	USD	paid	9.03
inv_60c3ec603f07	sub_4ff0ced3cefb	acc_dc4d9151e5de	2025-08-12	44847.08	INR	paid	298.48
inv_fb136b0d8619	sub_4121fb0f4271	acc_c2da7f56a0b5	2025-09-02	79.5	GBP	paid	13.23
inv_9e10796baf48	sub_e3330f4e1b34	acc_3919319a6d45	2025-07-09	51.29	EUR	paid	10.21
inv_52f2e67cc98f	sub_e3330f4e1b34	acc_3919319a6d45	2025-08-08	51.52	EUR	paid	1.29
inv_c265c0e2525f	sub_e3330f4e1b34	acc_3919319a6d45	2025-09-08	50.21	EUR	paid	5.12
inv_59b06a761901	sub_e3330f4e1b34	acc_3919319a6d45	2025-10-07	50.64	EUR	paid	6.53
inv_8f51229bf395	sub_7c59cc446363	acc_3919319a6d45	2025-08-16	50.28	EUR	paid	4.49
inv_f9fbb2d44954	sub_7c59cc446363	acc_3919319a6d45	2025-09-15	50.01	EUR	paid	7.57
inv_d69fe0a40f65	sub_7c59cc446363	acc_3919319a6d45	2025-10-15	51.56	EUR	paid	1.1
inv_ab4d35f9da88	sub_92dde5911afd	acc_3919319a6d45	2025-09-29	21177.12	INR	paid	408.34
inv_41412049f9dc	sub_b93da26ec95c	acc_da712ee7bade	2025-07-25	24.62	USD	paid	1.87
inv_12090ee6ea39	sub_b93da26ec95c	acc_da712ee7bade	2025-08-26	24.49	USD	paid	4.34
inv_3db9f6170f26	sub_b93da26ec95c	acc_da712ee7bade	2025-09-24	25.73	USD	paid	4.51
inv_40571cadbabb	sub_b93da26ec95c	acc_da712ee7bade	2025-10-23	25.73	USD	paid	0.85
inv_404c0e1b5a24	sub_73d44779d283	acc_da712ee7bade	2025-09-08	101.93	USD	paid	11.35
inv_0201d6051fd8	sub_ea8e7a0b782e	acc_d5462926273d	2025-09-07	102.52	USD	paid	12.84
inv_d9b60300496e	sub_79c7140a3191	acc_8230d3e42af5	2025-07-25	9.29	EUR	paid	1.62
inv_bebc2f09ef4a	sub_79c7140a3191	acc_8230d3e42af5	2025-08-22	9.02	EUR	paid	1.45
inv_6d4bd952f5f9	sub_79c7140a3191	acc_8230d3e42af5	2025-09-22	9.45	EUR	paid	1.17
inv_9010086cfd8a	sub_79c7140a3191	acc_8230d3e42af5	2025-10-22	9.35	EUR	failed	0.86
inv_c1aa7505693d	sub_5f1302b35104	acc_8230d3e42af5	2025-10-16	510.04	EUR	paid	81.82
inv_f8fe0064b265	sub_aea129aa4251	acc_931d5eebd8e5	2025-06-29	508.04	EUR	paid	60.76
inv_fb81e3803eaf	sub_90ba68cecbcf	acc_c1c8cd462d5f	2025-07-18	9.88	USD	paid	1.94
inv_bd56391cdfe8	sub_90ba68cecbcf	acc_c1c8cd462d5f	2025-08-18	9.71	USD	paid	1.54
inv_572f8830d447	sub_90ba68cecbcf	acc_c1c8cd462d5f	2025-09-15	10.03	USD	paid	0.65
inv_6b3b63a960bc	sub_90ba68cecbcf	acc_c1c8cd462d5f	2025-10-16	10.15	USD	paid	0.12
inv_a90d5d51f68b	sub_0ab73a09b288	acc_c1c8cd462d5f	2025-09-03	93.84	EUR	paid	11.52
inv_c1a3b83b0806	sub_e97657390928	acc_7b4543e0836a	2025-08-14	21098.72	INR	paid	180.61
inv_e05ba50f951b	sub_14f05369fd1d	acc_57156ea808b8	2025-07-15	857.7	INR	paid	54.73
inv_65b9e423789b	sub_14f05369fd1d	acc_57156ea808b8	2025-08-15	828.31	INR	paid	22.89
inv_a87ea99fee6c	sub_14f05369fd1d	acc_57156ea808b8	2025-09-12	838.08	INR	paid	63.46
inv_aebc3959cdb5	sub_14f05369fd1d	acc_57156ea808b8	2025-10-13	841.05	INR	paid	70.55
inv_350f31e7b532	sub_0a89a7f07e7e	acc_7aea71c56749	2025-07-27	25.58	USD	paid	3.03
inv_167c17a5bc8f	sub_0a89a7f07e7e	acc_7aea71c56749	2025-08-28	25.45	USD	paid	0.36
inv_b959e20deebc	sub_0a89a7f07e7e	acc_7aea71c56749	2025-09-26	25.34	USD	paid	3.45
inv_f4b639338fb8	sub_0a89a7f07e7e	acc_7aea71c56749	2025-10-26	25.07	USD	paid	0.78
inv_dd78326e7ded	sub_31f51dd77188	acc_7aea71c56749	2025-09-05	2071.59	INR	paid	340.51
inv_c14624ddde28	sub_31f51dd77188	acc_7aea71c56749	2025-10-05	2132.52	INR	paid	294.82
inv_cef6edac174b	sub_7424c80f5218	acc_2bc8183aa630	2025-07-31	10.24	USD	paid	1.65
inv_d623c4b0958c	sub_7424c80f5218	acc_2bc8183aa630	2025-08-31	10.11	USD	paid	1.73
inv_e02065f0eb8b	sub_7424c80f5218	acc_2bc8183aa630	2025-09-28	9.91	USD	paid	0.75
inv_2feda32bd62f	sub_7424c80f5218	acc_2bc8183aa630	2025-10-30	10.17	USD	paid	0.5
inv_102c9832b32d	sub_7cfa12636574	acc_2bc8183aa630	2025-08-31	24.79	USD	paid	1.05
inv_91bef6a2abc8	sub_7cfa12636574	acc_2bc8183aa630	2025-10-01	25.27	USD	paid	1.87
inv_b2987b71f46c	sub_7cfa12636574	acc_2bc8183aa630	2025-10-30	25.13	USD	paid	4.64
inv_820624a2854f	sub_18db2691945f	acc_62908fadf098	2025-07-31	19.72	GBP	paid	3.1
inv_1db96805d1e2	sub_18db2691945f	acc_62908fadf098	2025-08-30	19.96	GBP	paid	3.75
inv_098aa2246b77	sub_18db2691945f	acc_62908fadf098	2025-09-30	19.48	GBP	paid	2.58
inv_eca0ca25e231	sub_b8382950ae22	acc_62908fadf098	2025-09-01	231.05	EUR	paid	14.85
inv_d299f1325aaf	sub_59c9eb5e370a	acc_3a41ee648597	2025-08-15	49.68	EUR	paid	7.84
inv_7ff47f7f4fba	sub_59c9eb5e370a	acc_3a41ee648597	2025-09-15	50.98	EUR	paid	8.48
inv_5b8969cf2dd1	sub_59c9eb5e370a	acc_3a41ee648597	2025-10-15	51.29	EUR	paid	1.1
inv_4e2cdc27db33	sub_9a780e53d1f1	acc_3a41ee648597	2025-09-30	7.89	GBP	paid	0.39
inv_a515c4d76dd3	sub_9a780e53d1f1	acc_3a41ee648597	2025-10-30	8.08	GBP	paid	0.04
inv_df0ec0485754	sub_b5ba8a714ef6	acc_ae925e71e0ea	2025-06-26	52.22	EUR	paid	9.97
inv_8fb64e935b26	sub_b5ba8a714ef6	acc_ae925e71e0ea	2025-07-27	51.65	EUR	failed	0.4
